EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
33164,2018/01/05 05:00:00+00,1349321,FOOD SERVICE,WOODHAVEN COUNTRY CLUB,7200,WOODHAVEN RD,LOUISVILLE,KY,40291,REGULAR,71,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  Floors in need of cleaning under and behind equipment.  ,605,490
33164,2018/01/05 05:00:00+00,1349321,FOOD SERVICE,WOODHAVEN COUNTRY CLUB,7200,WOODHAVEN RD,LOUISVILLE,KY,40291,REGULAR,71,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls and ceiling are not clean.  ,605,491
33164,2018/01/05 05:00:00+00,1349321,FOOD SERVICE,WOODHAVEN COUNTRY CLUB,7200,WOODHAVEN RD,LOUISVILLE,KY,40291,REGULAR,71,32,"Lighting provided as required, fixtures shielded",No,Light fixtures not shielded as required.  Light sheilds missing end caps.  ,605,492
33164,2018/01/05 05:00:00+00,1349321,FOOD SERVICE,WOODHAVEN COUNTRY CLUB,7200,WOODHAVEN RD,LOUISVILLE,KY,40291,REGULAR,71,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  ,605,493
33164,2018/01/05 05:00:00+00,1349321,FOOD SERVICE,WOODHAVEN COUNTRY CLUB,7200,WOODHAVEN RD,LOUISVILLE,KY,40291,REGULAR,71,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,DISHWASHER NOT WASHING HANDS BETWEEN DIRTY AND CLEAN UTENSILS TO PREVENT CROSS CONTAMINATION  ,605,494
102645,2018/01/16 05:00:00+00,1351016,FOOD SERVICE,WAFFLE HOUSE #2237,612,LYNDON LN,LOUISVILLE,KY,40222,REGULAR,87,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. Waffle batter at 55 degrees F and diced ham at 50 degrees F.  All items quarantined and voluntarily destroyed.  ,605,495
102645,2018/01/16 05:00:00+00,1351016,FOOD SERVICE,WAFFLE HOUSE #2237,612,LYNDON LN,LOUISVILLE,KY,40222,REGULAR,87,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,Refrigerated potentially hazardous food (eggs) under Time ONLY as a public health control has an internal temperature of 70 degrees F or higher.  Items discarded.,605,496
88168,2018/02/21 05:00:00+00,1359752,FOOD SERVICE,COALS ARTISAN PIZZA,3724,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,89,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service.(potentially hazardous foods quarantined and voluntarily discarded. See Quarantine notice for details)  ,605,497
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,8,"Food Protection - storage, prep, display, service, transp.",No,FOOD NOT PROTECTED DURING STORAGE/DISPLAY//INSUFFICIENT ROTATION OF STOCK,605,498
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,LACK OF ADEQUATE HANDWASHING-CONTAMINATION OF FOOD. PERSONAL DRINKS/ITEMS ON LINE & DRY STORAGE,605,499
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,IMPROPER DISHWASH PROCEDURE,605,500
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,UTENSILS/DISHWARE NOT SANITARY,605,501
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,"LIDS, SHELVING IN DISREPAIR",605,502
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,19,Food/Non-food contact surfaces of equip/utensils clean,No,SURFACES NOT CLEAN-WALK-IN COOLER SHELVES,605,503
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,27,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",No,DUMPSTER LIDS OPEN,605,504
90189,2018/02/27 05:00:00+00,1364370,FOOD SERVICE,QDOBA #2021,970,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,82,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,FLOORS NOT CLEAN AROUND/BEHIND EQUIPMENT.  FLOORS NOT PROPERLY DRAINED-WALK-N-COOLER,605,505
92813,2018/03/13 04:00:00+00,1364634,SELF-CONTAINED MOBILE FOOD UNITS,TACOS LA CHAPARITA,,MOBILE UNIT 1256,LOUISVILLE,KY,40202,REGULAR,90,22,SEWAGE AND WASTE DISPOSAL.,Yes,"All sewage and waste water not disposed of in an approved manner.  REPAIR 3 COMPARTMENT SINK, LEAKING",605,506
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,13,SUPERVISION:PERSON IN CHARGE PRESENT AND DEMONSTRATES KNOWLEDGE OF FOOD SAFETY PRINCIPLES,Yes,Person-in-charge does not demonstrate knowledge.  ,605,507
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Improper storage of employee food/drink(s). (corrected)  Hands not washed to prevent contamination from previous task.  ,605,508
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of insects.  ,605,509
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,20,"Storage, handling of clean equipment/utensils/single service articles",No,Utensil handles not stored facing one direction to minimize hand contact with the business end.  ,605,510
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,"Not clearly marked to indicate the date or day by which food shall be consumed, sold or discarded on the premises. (hot dogs and cooked beans) (corrected)  ",605,511
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,2,"Container, properly labeled",No,Container without label.  ,605,512
61470,2018/05/18 04:00:00+00,1380401,FOOD SERVICE,NEW SILVER HEIGHTS BINGO,9206,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,79,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,Utensil handle in contact with food.  ,605,513
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,Equipment not maintained in good repair and proper adjustment.  ,605,514
35028,2018/06/15 04:00:00+00,1389796,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,69,12,"Clean clothes, hair restraints",No,No hair restraints.  ,605,515
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,23,"Installed, maintained",No,Plumbing not maintained in good repair.  Condensation leak in the cold holding unit and leak at the ice machine.  ,605,516
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,29,Outer openings protected,No,Outer openings not protected against the entry of pests.  Back door.  ,605,517
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  under equipment  ,605,518
85263,2018/03/28 04:00:00+00,1368185,FOOD SERVICE,PATRICK O'SHEAS,123,W MAIN ST,LOUISVILLE,KY,40202,REGULAR,95,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,The chlorine solution for manual/mechanical warewashing is not at the proper concentration level. (0 ppm) Actively warewashing during inspection      The quarternary ammonium for manual/mechanical warewashing is not at the proper concentration level. (50 ppm) Actively warewashing during inspection)    Corrected immediately  ,605,519
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not maintained/constructed and or installed properly.  Dish machine area.  ,605,520
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,32,"Lighting provided as required, fixtures shielded",No,Light fixtures not shielded as required.  SHIELD LIGHT IN WALK IN COOLER  ,605,521
99097,2018/01/25 05:00:00+00,1353913,FOOD SERVICE,AKASHA BREWING COMPANY,909,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,93,13,SUPERVISION:PERSON IN CHARGE PRESENT AND DEMONSTRATES KNOWLEDGE OF FOOD SAFETY PRINCIPLES,Yes,Person-in-charge does not demonstrate knowledge.  ,605,522
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,"Walls and/or ceiling are not designed, constructed and/or installed properly.  Walls and ceiling coverings not easily cleanable.  ",605,523
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,35,"Separation from living/sleeping quarters. Laundry, clean or soiled linen properly stored",No,Soiled linen(s) not properly stored.  KEEP DIRTY RAGS IN CONTAINER  ,605,524
99097,2018/01/25 05:00:00+00,1353913,FOOD SERVICE,AKASHA BREWING COMPANY,909,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,93,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,Food contact surfaces not clean and sanitized.  ,605,525
57205,2017/12/27 05:00:00+00,1347544,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,79,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Toxic items do not bear a legible label.  Bottles containing chemicals were relabeled.  ,605,526
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Handwashing sink is unclean.  Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  Proper waste receptacles not provided.  NEED WASTE BASKET NEAR HAND SINK    Handwashing sink is being used for other purposes other than handwashing.    CORRECTED  ",605,527
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,2,"Container, properly labeled",No,label all food product  ,605,528
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,8,"Food Protection - storage, prep, display, service, transp.",No,Food not protected during storage.  STORE ALL FOOD OFF FLOOR  ,605,529
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,In use food (ice) dispensing utensil not properly stored.  DO NOT STORE CLEAN UTENSILS IN HANDSINK    DO NOT STORE PIZZA SLUCER IN BETWEEN EQUIPMENT  CORRECTED,605,530
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Hands not washed properly.  OBSERVED EMPLOYEE NOT USING BARRIER TO TURN OFF FAUCET  CORRECTED  EMPLOYEE DRINK STORED PROPERLY BUT NEED LID AND STRAW OR CAP  CORRRECTED  DO NOT STORE UTENSILS IN HAND SINK, HANDS ONLY  ",605,531
96476,2018/03/15 04:00:00+00,1365374,FOOD SERVICE,8 UP,350,W CHESTNUT ST,LOUISVILLE,KY,40202,REGULAR,76,12,"Clean clothes, hair restraints",No,No hair restraints.  CORRECTED  ,605,532
96749,2018/03/16 04:00:00+00,1365583,CATERERS,RAMSEY'S RECIPES,3812,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,95,24,"CROSS-CONNECTION, BACK SIPHONAGE, BACKFLOW",Yes,"Plumbing system is not designed, constructed and/or installed according to law  ",605,533
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 135 degrees Fahrenheit or higher at all times except during necessary periods of preparation and service.  Corrected,605,534
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,4,Facilities to maintain product temp.,No,Lack of properly maintained refrigeration units for potentially hazardous foods.  ,605,535
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Hands not washed properly.  ,605,536
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,18,"Wiping cloths clean, use restricted",No,Cloths in use not stored in sanitizer solution.  ,605,537
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,23,"Installed, maintained",No,No cold running water under pressure.  ,605,538
99182,2017/12/12 05:00:00+00,1344052,FOOD SERVICE,LAS AMERICAS MEXICAN RESTAURANT,3719,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,84,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,Proper waste receptacles not provided.  Need a covered trash can.,605,539
84376,2018/08/08 04:00:00+00,1403337,FOOD SERVICE,AFC SUSHI @ KROGER #739,12450,LAGRANGE RD,LOUISVILLE,KY,40245,REGULAR,92,21,"WATER SOURCE, SAFE, HOT & COLD",Yes,The hot water generation distribution system is not sufficient to meet the peak hot water demands.  ,605,540
52797,2018/11/19 05:00:00+00,1431008,FOOD SERVICE,RAFFERTY'S RESTAURANT & BAR,988,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,86,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,PHF not held at safe temps. Ribs @ 98 F. Improper cooling/soup 80-85 F/chicken 65-72 F.,605,541
52797,2018/11/19 05:00:00+00,1431008,FOOD SERVICE,RAFFERTY'S RESTAURANT & BAR,988,BRECKENRIDGE LN,LOUISVILLE,KY,40207,REGULAR,86,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Lack of hand washing between tasks.,605,542
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,2,"Container, properly labeled",No,label all food  ,605,543
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,IMPROPER STORAGE OF PERSONAL DRINKS  CORRECTED  ,605,544
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,18,"Wiping cloths clean, use restricted",No,NEED TO SET UP SANITIZER BUCKET WHILE SERVING OR PREPPING FOOD  ,605,545
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,No handwashing sign that notifies food employees to wash their hands.  ,605,546
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,29,Outer openings protected,No,Outer openings not protected against the entry of pests.  PROVIDE SCREENING,605,547
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,32,"Lighting provided as required, fixtures shielded",No,Light fixtures not shielded as required.  ,605,548
98965,2018/06/26 04:00:00+00,1392575,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,84,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  CORRECTED  Medicines belonging to an EMPLOYEE NOT STORED SEPERATE  CORRECTED,605,549
84839,2018/07/19 04:00:00+00,1398331,FOOD SERVICE,COMMUNITY TRANSITIONAL SERVICES,1407,W JEFFERSON ST,LOUISVILLE,KY,40203,REGULAR,96,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,The chlorine solution for manual/mechanical warewashing is not at the proper concentration level.  ,605,550
100724,2018/08/03 04:00:00+00,1402355,FOOD SERVICE,J GUMBO'S AMAZING CHICKEN EH3,937,PHILLIPS LN,LOUISVILLE,KY,40209,REGULAR,90,21,"WATER SOURCE, SAFE, HOT & COLD",Yes,No hot water in facility.,605,551
100724,2018/08/03 04:00:00+00,1402355,FOOD SERVICE,J GUMBO'S AMAZING CHICKEN EH3,937,PHILLIPS LN,LOUISVILLE,KY,40209,REGULAR,90,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of rodents.  ,605,552
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,8,"Food Protection - storage, prep, display, service, transp.",No,Food not protected during service. (ice bath),605,553
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,2,"Container, properly labeled",No,Container(s) without label. (salt)  ,605,554
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food requiring refrigeration not rapidly cooled to an internal temperature of 41 degrees Fahrenheit or below. (queso)  ,605,555
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Bare hand contact with ready-to eat foods.  ,605,556
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,18,"Wiping cloths clean, use restricted",No,Cloths in use not stored in sanitizer solution.  ,605,557
99861,2018/07/25 04:00:00+00,1399916,FOOD SERVICE,NEW WAVE BURRITOS,3311,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,83,20,"Storage, handling of clean equipment/utensils/single service articles",No,Clean utensils stored in soiled drawer.  ,605,558
